"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ABZDFFX8","journalArticle","2019","Watson, Craig; Senyo, Samuel","All-in-one automated microfluidics control system","HardwareX","","2468-0672","10.1016/j.ohx.2019.e00063","http://www.sciencedirect.com/science/article/pii/S2468067218301147","We present a fully-integrated solution for controlling pneumatically-driven microfluidic chips, featuring a pump, one or more pressure regulators and up to 32 solenoid valves, controlled by a microcontroller. The microfluidics control system requires only a power source and a computer or mobile device for its operation. A touchscreen interface communicates with the microcontroller over USB or Bluetooth and allows users to control the system with ease either manually or autonomously, allowing experiments to run with no user intervention. The pressure regulators were purpose-built, enabling integrated pressure sources on-board, rather than relying on external equipment. These regulators can also be used as stand-alone devices in any other application.","2019-04-01","2019-09-05 15:10:46","2019-09-05 15:10:46","2019-09-05 15:10:46","e00063","","","5","","HardwareX","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/QSMI2I39/Watson and Senyo - 2019 - All-in-one automated microfluidics control system.pdf; /home/andre/Zotero/storage/CR7SHMEF/S2468067218301147.html","","","Arduino; ESP32; PDMS; Pressure controller; Pressure regulator; Solenoid valve","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NR8HMZ27","journalArticle","2015","Scholz, Artur; Juang, Jer-Nan","Toward open source CubeSat design","Acta Astronautica","","0094-5765","10.1016/j.actaastro.2015.06.005","http://www.sciencedirect.com/science/article/pii/S0094576515002507","Today, open source software plays a significant role in information technology and consumer electronics. Open source hardware, which is the free exchange of a product׳s design information, is gaining popularity as well. Both ideologies are motivated by trading away competition against collaboration. In this paper we suggest the application of the open source movement to space technology. In the focus of our discussion are CubeSats, considered as an ideal playground for the introduction of technological and methodological novelties. We examine the legal background of open source designs and contrast the advantages of open source products for developers and users against closed source products. We then present an open source initiative for CubeSat technologies with the intention to encourage the CubeSat community to move towards open design.","2015-10-01","2019-09-05 15:05:33","2019-09-05 15:05:33","2019-09-05 15:05:33","384-392","","","115","","Acta Astronautica","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/WFYDLKBI/Scholz and Juang - 2015 - Toward open source CubeSat design.pdf; /home/andre/Zotero/storage/EBPB7VXC/S0094576515002507.html","","","Open source; CubeSat; Licenses; Open design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNAKVUKG","journalArticle","2018","Eggly, Gabriel M.; Blackhall, Matías; de Araújo Gomes, Adriano; Santos, Rodrigo; de Araújo, Mário César Ugulino; Pistonesi, Marcelo F.","Emitter/receiver piezoelectric films coupled to flow-batch analyzer for acoustic determination of free glycerol in biodiesel without chemicals/external pretreatment","Microchemical Journal","","0026-265X","10.1016/j.microc.2018.01.027","http://www.sciencedirect.com/science/article/pii/S0026265X17310822","This paper describes for the first time the use of emitter and receiver piezoelectric films coupled one in front of the other into a flow-batch analyzer for acoustic determination of free glycerol in biodiesel without chemicals/external pretreatment. Online extraction of free glycerol from biodiesel was carried out into aqueous solution without chemicals/external pretreatment. While the emitter piezoelectric is activated to sonicate the solution, the receiver piezoelectric translates the acoustic signal received into an electrical signal, which is measured and recorded by a digital oscilloscope. Multivariate calibration models were built for prediction of free glycerol concentration. In this sense, results of partial least square regression (PLS), the interval PLS (iPLS) and PLS coupled with the Successive Projections Algorithm for interval selection (iSPA-PLS) were compared. The proposed low-cost flow-batch analyzer exhibited good performance, satisfactory detection limit (0.12 mg kg−1) and a linear response from 72 to 372 mg kg−1 of free glycerol in biodiesel. The procedure was successfully applied to the analysis of biodiesel samples, and the results agreed with the reference method (ASTM D6584-07) at 95% confidence level.","2018-05-01","2019-09-05 15:04:35","2019-09-05 15:04:35","2019-09-05 15:04:35","296-302","","","138","","Microchemical Journal","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/YPHTE5QF/Eggly et al. - 2018 - Emitterreceiver piezoelectric films coupled to fl.pdf; /home/andre/Zotero/storage/YWKLLCJ9/S0026265X17310822.html","","","Biodiesel; Flow-batch; Glycerol; Piezoelectrics; PLS models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SKLFASV7","journalArticle","2018","Oberloier, Shane; Pearce, Joshua M.","Open source low-cost power monitoring system","HardwareX","","2468-0672","10.1016/j.ohx.2018.e00044","http://www.sciencedirect.com/science/article/pii/S2468067218300610","This study presents an entirely open-source, low-cost power monitoring system capable of many types of measurements including both loads and supplies such as solar photovoltaic systems. In addition, the system can be fabricated using only open source software and hardware. The design revolves around the Digital Universal Energy Logger (DUEL) Node, which is responsible for reading and properly scaling the voltage and current of a particular load, and then serializing it via an on-board ATTiny85 chip. The configuration of the DUEL node allows for custom sensitivity ranges, and can handle up to 50 A and 300 V. Up to 127 DUEL nodes communicate via Inter-Integrated Circuit (I2C) on a bus, which can be monitored and logged through an Arduino UNO, or other compatible microcontroller. Using accessible equipment, the DUEL node can be calibrated to a desirable accuracy and error. The DUEL nodes are also completely customizable, making them fit for any input range, where all commercially-available products are fixed range. The open source solution out performs commercial solutions as the price per measurement ($18.25) is significantly smaller, while the number of serviceable channels (1 2 7) is significantly higher.","2018-10-01","2019-09-05 15:03:40","2019-09-05 15:03:40","2019-09-05 15:03:40","e00044","","","4","","HardwareX","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/L58KFCRT/Oberloier and Pearce - 2018 - Open source low-cost power monitoring system.pdf; /home/andre/Zotero/storage/KDFDWFYV/S2468067218300610.html","","","Building energy; Building monitoring; Building systems; Circuit milling; Current; Data logger; Electrical engineering; Energy; Engineering; Green building; Home energy monitor; Open hardware; Photovoltaic; Power; Power monitoring; Renewable energy; System monitoring; Systems monitoring; Voltage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPCYKSN4","journalArticle","2016","Salamone, Francesco; Belussi, Lorenzo; Danza, Ludovico; Ghellere, Matteo; Meroni, Italo","Integration of a do it yourself Hardware in a Lighting Device for the Management of Thermal Comfort and Energy Use","Energy Procedia","","1876-6102","10.1016/j.egypro.2016.11.021","http://www.sciencedirect.com/science/article/pii/S1876610216312309","The article describes the application of an object, called Smart lamp, for the control of the thermal comfort in real working conditions, implemented following the Do IT Yourself (DIY) approach, using a microcontroller, low cost sensors and a 3D printer. The idea beyond the Smart lamp is the concept of smart environments in which sensors and actuators interact each other with the aim of improving the human well-being. The device that upgrades in a “smart” way a commercial desk lamp usually available in offices, allows to optimize the indoor thermal comfort and the energy consumption, by interacting directly with the heat pump. In order to evaluate in a 4-person office the thermal comfort and the energy consumption improvements due to the better management of the cooling system a Smart lamp was tested. The results showed how the application of this device effectively has optimized the thermal comfort and the energy consumption.","2016-11-01","2019-09-05 15:02:28","2019-09-05 15:02:28","2019-09-05 15:02:27","161-168","","","101","","Energy Procedia","","ATI 2016 - 71st Conference of the Italian Thermal Machines Engineering Association","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/H99RE7MD/Salamone et al. - 2016 - Integration of a do it yourself Hardware in a Ligh.pdf; /home/andre/Zotero/storage/KKWVRBV7/S1876610216312309.html","","","building automation; control system; DIY; energy saving.; environmental monitoring system; Indoor Air Quality; Indoor Lighting Quality; IoT; open source; thermal comfort","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RIBDDJME","journalArticle","2018","Bihari, Nupur; Dash, Smruti Prasad; Dhankani, Karankumar C.; Pearce, Joshua M.","3-D printable open source dual axis gimbal system for optoelectronic measurements","Mechatronics","","0957-4158","10.1016/j.mechatronics.2018.07.005","http://www.sciencedirect.com/science/article/pii/S0957415818301193","Simple 3-D printable open source hardware designs have proven to be effective scientific instruments at low costs. Further development in this area is coupling open source electronics with 3-D printable mechanical components to make fully functional distributedly-manufactured mechatronic tools for science. One research area where such low-cost technology is needed is to characterize thin film anti-reflective coatings and transparent conducting oxides (TCOs) for the glass, mirror and solar photovoltaic industry whose transmission properties are angle dependent. To meet this research need a low-cost 3-D printable open source dual axis gimbal system is presented in this study. An Arduino based microcontroller is used to move the sample holder to the user specified angle where two stepper motors control the motion providing two degrees of freedom. The sample holder is made in such a way that samples can easily be mounted on it by two movable latches. The system was validated and characterized for: i) unidirectional accuracy, ii) repeatability, iii) backlash, iv) speed resolution and v) microstep size. Finally, the mechatronic system is tested for the intended application using a halogen light source and a spectrometer to measure transmission through glass TCO samples through a hemisphere. The system performed as expected has a unidirectional accuracy of 2.827°, repeatability of 1.585°, backlash error of 1.237°, maximum speed of 35.156° and a verifiable microstep size of 0.33°. Despite the highest mean squared errors, the open source gimbal system performed adequately while measuring transmission of radiation through glass with TCO coatings. This open source system also represents a 96% cost in savings as compared to the least expensive commercial variant. The high mean squared errors are offset by the cost of the system coupled with its open source nature that promotes further collaboration and hence, development.","2018-12-01","2019-09-05 14:59:09","2019-09-05 14:59:13","2019-09-05 14:59:09","175-187","","","56","","Mechatronics","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/IMBQPTK2/Bihari et al. - 2018 - 3-D printable open source dual axis gimbal system .pdf; /home/andre/Zotero/storage/LPBAIJ87/S0957415818301193.html","","","3-D printing; FOSH; Gimbal system; Open source hardware; Optoelectronics; Rotator; Transmittance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8NDNIK38","journalArticle","2019","Brondolin, Erica; Dannheim, Dominik; Kulis, Szymon; Maier, Andreas A.; Pitters, Florian; Quast, Thorben; Sicking, Eva","ARRAY: An open source, modular and probe-card based system with integrated switching matrix for characterisation of large area silicon pad sensors","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","","0168-9002","10.1016/j.nima.2019.06.007","http://www.sciencedirect.com/science/article/pii/S0168900219308253","Silicon pad sensors are proposed as active material in highly granular sampling calorimeters of future collider experiments such as the Compact Linear Collider (CLIC) or the International Linear Collider (ILC). The electromagnetic section of these designs often include O(1000m2) of silicon pad sensors. For the luminosity measurement, a dedicated forward calorimeter called LumiCal is foreseen. More recently, the CMS experiment has decided to use the same concept in its endcap calorimeter upgrade for the HL-LHC. The sensors are typically produced from 6- or 8-inch wafers and consist of a few hundred smaller cells, each with an area of O(0.1 to 1cm2). For the prototyping phase of these projects, several design choices have to be evaluated while for mass production, thousands of sensors have to be tested for quality control. For the electrical characterisation of these sensors, it is important to bias them under realistic conditions. To fulfil these requirements, ARRAY, a compact, modular and cost efficient system for large area silicon pad sensor characterisation has been developed and successfully commissioned. It consists of two plugin printed circuit boards: an active switching matrix with 512 input channels that holds all controls and a passive probe card that connects to the sensor. The latter can then be adapted to any sensor geometry. All design files are open source. The system has been used to measure currents ranging from 500pA to 5μA and capacitances between 5pF and 100pF. A precision of better than 0.2pF on capacitance measurements in that range can be achieved. Examples of calibration and measurement results for leakage current and capacitance are presented.","2019-10-01","2019-09-05 14:53:18","2019-09-05 14:53:18","2019-09-05 14:53:17","168-173","","","940","","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","ARRAY","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/T7FN35EK/Brondolin et al. - 2019 - ARRAY An open source, modular and probe-card base.pdf; /home/andre/Zotero/storage/MDTINUM3/S0168900219308253.html","","","Quality control for silicon sensors; Silicon pad detectors; Silicon sensor characterisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBILPNCH","journalArticle","2013","Jansweijer, P. P. M.; Peek, H. Z.; de Wolf, E.","White Rabbit: Sub-nanosecond timing over Ethernet","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","","0168-9002","10.1016/j.nima.2012.12.096","http://www.sciencedirect.com/science/article/pii/S016890021201652X","The White Rabbit (WR) project is a multi-laboratory, multi-company effort to bring the best of the data transfer and the timing world together in a completely open design. WR is a fully deterministic Ethernet-based network for general purpose data transfer and synchronization. The aim is to enable the synchronization of a large number of nodes with sub-nanosecond accuracy and picosecond jitter over long lengths of fibre. The key technologies used are physical layer syntonization (clock recovery) and the Precision Time Protocol (IEEE 1588). WR generates sub-nanosecond synchronous precision timing in all nodes by continuous tracking and compensating the transmission delays. We give an overview of the WR project and describe the design goals and specifications of the project. The WR switch and the (user) node which are the central components of the WR system and real timing measurements of prototypes of WR hardware are presented.","2013-10-11","2019-09-05 14:51:21","2019-09-05 14:51:21","2019-09-05 14:51:21","187-190","","","725","","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","White Rabbit","VLVνT 11, Erlangen, Germany, 12 - 14 October, 2011","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/CZ56JHQP/S016890021201652X.html","","","IEEE1577; Synchronous Ethernet PTP network timing; White Rabbit protocol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C73ZQVYT","journalArticle","2017","Mucédola, Vanessa; Vieira, Luis C. S.; Pierone, Danilo; Gobbi, Angelo L.; Poppi, Ronei J.; Hantao, Leandro W.","Thermal desorption modulation for comprehensive two-dimensional gas chromatography using a simple and inexpensive segmented-loop fluidic interface","Talanta","","0039-9140","10.1016/j.talanta.2016.12.005","http://www.sciencedirect.com/science/article/pii/S0039914016309444","In this study, we introduce a modulation strategy for comprehensive two-dimensional gas chromatography (GC×GC) by using a simple and consumable-free modulator. This “Do-It-Yourself” interface comprised a 1.0m×0.25mm segment of MTX-5 metallic column and a low-cost DC power supply. Thermal desorption modulation (TDM) was attained using a dual-stage heater-based modulator in a novel segmented-loop configuration. TDM was achieved by alternating analyte trapping and thermal desorption. Former process relied on analyte partition to sorbent phase, while latter explored direct resistive heating. Introduction of an intermediate delay segment between the two stages mitigated analyte breakthrough, improving peak symmetry and chromatographic efficiency. This feature was critical to acquire reliable GC×GC modulation using such simple heater-based device. The effects of important modulation variables on 2D separations were investigated, including TDM stage length, dimension of delay loop, and outlet pressure. Significant advances and limitations of proposed TDM strategy were carefully determined. Proposed GC×GC prototype by using an in-oven TDM modulator was successfully applied to a series of challenging matrices, including petroleum distillates, biodiesel, and essential oil. This open-hardware, cost-effective modulator was easy to install and operate, as it circumvented the need for sophisticated components (e.g. moving parts and cooling systems). Therefore, our modulator is a compelling alternative to existing GC×GC solutions to operate in resource-limited laboratories.","2017-03-01","2019-09-05 06:32:51","2019-09-05 06:32:51","2019-09-05 06:32:51","470-476","","","164","","Talanta","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/TJ62X5SN/S0039914016309444.html","","","Chemical education; Mass spectrometry; Multidimensional gas chromatography; Petroleum; Poly(dimethylsiloxane); Volatile organic compound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VS9DJD55","journalArticle","2018","Dellal, David; Yee, Emma; Lathwal, Shefali; Sikes, Hadley; Gomez-Marquez, Jose","Low-cost plug and play photochemistry reactor","HardwareX","","2468-0672","10.1016/j.ohx.2017.11.001","http://www.sciencedirect.com/science/article/pii/S2468067217300524","Polymerization-based amplification (PBA) uses a visible-light photopolymerization reaction for rapid, low-cost signal amplification and colorimetric detection in disease diagnostics. PBA is particularly useful for point-of-care testing (POCT) in the developing world where laboratory infrastructure and access to advanced technologies may be limited. To date, PBA has required expensive (∼5K USD), desktop-based light sources to drive these photopolymerization reactions, which has limited its use in limited-resource areas and for POCT applications. Here, we present a portable, lightweight, and low-cost device that can generate light of the intensity and wavelengths required to perform the PBA reactions rapidly (<100 s) with minimal energy consumption. We developed analog and digital versions of the device that meet these criteria and can operate on their own without the requirement of a computer to run necessary software. Lastly, they both have the added functionality to dim the intensity of the LED to allow customization of the reaction conditions to the needs of individual assays.","2018-04-01","2019-09-05 06:30:55","2019-09-05 06:30:55","2019-09-05 06:30:55","1-9","","","3","","HardwareX","","","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/N4J4RTQW/Dellal et al. - 2018 - Low-cost plug and play photochemistry reactor.pdf; /home/andre/Zotero/storage/BGSGGS53/S2468067217300524.html","","","Arduino; Diagnostics; LEDs; POCT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FL9CHS5","journalArticle","2014","Bonarini, Andrea; Matteucci, Matteo; Migliavacca, Martino; Rizzi, Davide","R2P: An open source hardware and software modular approach to robot prototyping","Robotics and Autonomous Systems","","0921-8890","10.1016/j.robot.2013.08.009","http://www.sciencedirect.com/science/article/pii/S092188901300153X","Rapid prototyping is a key aspect for the development of innovative robotic applications. A modular, platform-based, approach is the way to obtain this result. Modular approaches are common for software development, but hardware is still crafted often re-inventing solutions every time. As a consequence, the resources that should be invested in the development of a new robot get often drained by the implementation of a physical, working prototype to test the application idea. To overcome this problem, we propose R2P (Rapid Robot Prototyping), a framework to implement real-time, high-quality architectures for robotic systems with off-the-shelf basic modules (e.g., sensors, actuators, and controllers), integrating hardware and software, which can be assembled in a plug-and-play way. R2P provides hardware modules, a protocol for real-time communication, a middleware to connect components as well as tools to support the development of software on the modules. R2P aims at dramatically reduce time and efforts required to build a prototype robot, making it possible to focus the resources on the development of new robotic applications instead of struggling on their implementation. This enables also people with experience in a specific application domain, but with little technical background, to actively participate in the development of new robotic applications. R2P is open-source both in its software and hardware to promote its diffusion among the robotics community and novel business models that will substantially reduce the costs to design a new robotic product.","2014-07-01","2019-09-05 06:29:50","2019-09-05 06:29:50","2019-09-05 06:29:50","1073-1084","","7","62","","Robotics and Autonomous Systems","R2P","Reconfigurable Modular Robotics","","","","","","","","","","","ScienceDirect","","","","/home/andre/Zotero/storage/TQDDHWIE/S092188901300153X.html","","","Open hardware; Low-cost robotics; Modular robotics; Off-the-shelf hardware components; Rapid robot prototyping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
