"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CGVTH38E","journalArticle","2017","Wang, Hsinkai; Yang, Ya-Tang","Mini Photobioreactors for <i>in Vivo</i> Real-Time Characterization and Evolutionary Tuning of Bacterial Optogenetic Circuit","ACS Synthetic Biology","","2161-5063, 2161-5063","10.1021/acssynbio.7b00091","https://pubs.acs.org/doi/10.1021/acssynbio.7b00091","","2017-09-15","2023-02-14 23:58:22","2023-02-14 23:58:22","2023-02-14 23:58:22","1793-1796","","9","6","","ACS Synth. Biol.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"39HMQG7S","journalArticle","2017","Vanhoutte, Erik; Mafrica, Stefano; Ruffier, Franck; Bootsma, Reinoud; Serres, Julien","Time-of-Travel Methods for Measuring Optical Flow on Board a Micro Flying Robot","Sensors","","1424-8220","10.3390/s17030571","http://www.mdpi.com/1424-8220/17/3/571","","2017-03-11","2023-02-14 23:58:19","2023-02-14 23:58:19","2023-02-14 23:58:19","571","","3","17","","Sensors","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IXWLNWS","journalArticle","2017","Brun, Mitchell J.; Gomez, Eric J.; Suh, Junghae","Stimulus-responsive viral vectors for controlled delivery of therapeutics","Journal of Controlled Release","","01683659","10.1016/j.jconrel.2017.08.021","https://linkinghub.elsevier.com/retrieve/pii/S0168365917307885","","2017-12","2023-02-14 23:58:17","2023-02-14 23:58:17","2023-02-14 23:58:16","80-89","","","267","","Journal of Controlled Release","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2N3G84LA","journalArticle","2017","Al-Qazzaz, Noor; Hamid Bin Mohd Ali, Sawal; Ahmad, Siti; Islam, Mohd; Escudero, Javier","Automatic Artifact Removal in EEG of Normal and Demented Individuals Using ICA–WT during Working Memory Tasks","Sensors","","1424-8220","10.3390/s17061326","http://www.mdpi.com/1424-8220/17/6/1326","","2017-06-08","2023-02-14 23:58:14","2023-02-14 23:58:14","2023-02-14 23:58:13","1326","","6","17","","Sensors","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9JQSFKGU","journalArticle","2017","Betz, M.; Jones, O.R.; Lefevre, T.; Wendt, M.","Bunched-beam Schottky monitoring in the LHC","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","","01689002","10.1016/j.nima.2017.08.045","https://linkinghub.elsevier.com/retrieve/pii/S0168900217309452","","2017-12","2023-02-14 23:58:11","2023-02-14 23:58:11","2023-02-14 23:58:10","113-126","","","874","","Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27LX33KT","journalArticle","2019","Cruz, Josiel; Serres, Alexandre; de Oliveira, Adriano; Xavier, George; de Albuquerque, Camila; da Costa, Edson; Freire, Raimundo","Bio-inspired Printed Monopole Antenna Applied to Partial Discharge Detection","Sensors","","1424-8220","10.3390/s19030628","http://www.mdpi.com/1424-8220/19/3/628","A new, bio-inspired printed monopole antenna (PMA) model is applied to monitor partial discharge (PD) activity in high voltage insulating systems. An optimized sensor was obtained by designing a PMA in accordance with the characteristics of the electromagnetic signal produced by PD. An ultra-wideband (UWB) antenna was obtained by applying the truncated ground plane technique. The patch geometry was bio-inspired by that of the Inga Marginata leaf, resulting in a significant reduction in size. To verify the operating frequency and gain of the PMA, measurements were carried out in an anechoic chamber. The results show that the antenna operating bandwidth covers most of the frequency range of PD occurrence. Moreover, the antenna presented a good sensitivity (mean gain of 3.63 dBi). The antenna performance was evaluated through comparative results with the standard IEC 60270 method. For this purpose, simultaneous tests were carried out in a PD generator arrangement, composed by an oil cell with point-to-plane electrode configurations. The developed PMA can be classified as an optimized sensor for PD detection and suitable for substation application, since it is able to measure PD radiated signals with half the voltage levels obtained from the IEC method and is immune to corona discharges.","2019-02-01","2023-02-14 23:58:09","2023-02-14 23:58:09","2023-02-14 23:58:08","628","","3","19","","Sensors","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEJJ94JX","journalArticle","2019","Mavridou, Efthimia; Vrochidou, Eleni; Papakostas, George A.; Pachidis, Theodore; Kaburlasos, Vassilis G.","Machine Vision Systems in Precision Agriculture for Crop Farming","Journal of Imaging","","2313-433X","10.3390/jimaging5120089","https://www.mdpi.com/2313-433X/5/12/89","Machine vision for precision agriculture has attracted considerable research interest in recent years. The aim of this paper is to review the most recent work in the application of machine vision to agriculture, mainly for crop farming. This study can serve as a research guide for the researcher and practitioner alike in applying cognitive technology to agriculture. Studies of different agricultural activities that support crop harvesting are reviewed, such as fruit grading, fruit counting, and yield estimation. Moreover, plant health monitoring approaches are addressed, including weed, insect, and disease detection. Finally, recent research efforts considering vehicle guidance systems and agricultural harvesting robots are also reviewed.","2019-12-07","2023-02-14 23:58:06","2023-02-14 23:58:06","2023-02-14 23:58:05","89","","12","5","","J. Imaging","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VXKK7MYL","journalArticle","2019","Stvilia, Besiki; Gibradze, Leila","Exploring Twitter use and services of academic innovation centers","The Journal of Academic Librarianship","","00991333","10.1016/j.acalib.2019.102052","https://linkinghub.elsevier.com/retrieve/pii/S0099133319302277","","2019-09","2023-02-14 23:58:03","2023-02-14 23:58:03","2023-02-14 23:58:03","102052","","5","45","","The Journal of Academic Librarianship","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBTQDKJB","journalArticle","2018","Yamauchi, Takashi; Seo, Jinsil; Sungkajun, Annie","Interactive Plants: Multisensory Visual-Tactile Interaction Enhances Emotional Experience","Mathematics","","2227-7390","10.3390/math6110225","http://www.mdpi.com/2227-7390/6/11/225","Using a multisensory interface system, we examined how people’s emotional experiences change as their tactile sense (touching a plant) was augmented with visual sense (“seeing” their touch). Our system (the Interactive Plant system) senses the electrical capacitance of the human body and visualizes users’ tactile information on a flat screen (when the touch is gentle, the program draws small and thin roots around the pot; when the touch is more harsh or abrupt, big and thick roots are displayed). We contrasted this multimodal combination (touch + vision) with a unimodal interface (touch only or watch only) and measured the impact of the multimodal interaction on participants’ emotion. We found significant emotional gains in the multimodal interaction. Participants’ self-reported positive affect, joviality, attentiveness and self-assurance increased dramatically in multimodal interaction relative to unimodal interaction; participants’ electrodermal activity (EDA) increased in the multimodal condition, suggesting that our plant-based multisensory visual-tactile interaction raised arousal. We suggest that plant-based tactile interfaces are advantageous for emotion generation because haptic perception is by nature embodied and emotional.","2018-10-29","2023-02-14 23:58:01","2023-02-14 23:58:01","2023-02-14 23:58:00","225","","11","6","","Mathematics","Interactive Plants","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJ496YFU","conferencePaper","2018","Terraneo, Federico; Polidori, Paolo; Leva, Alberto; Fornaciari, William","TDMH-MAC: Real-Time and Multi-hop in the Same Wireless MAC","2018 IEEE Real-Time Systems Symposium (RTSS)","978-1-5386-7908-1","","10.1109/RTSS.2018.00044","https://ieeexplore.ieee.org/document/8603220/","","2018-12","2023-02-14 23:57:58","2023-02-14 23:57:58","2023-02-14 23:57:57","277-287","","","","","","TDMH-MAC","","","","","IEEE","Nashville, TN","","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018 IEEE Real-Time Systems Symposium (RTSS)","","","","","","","","","","","","","","",""
"XJ8LBHNC","journalArticle","2018","Blum, Christian; Winfield, Alan F. T.; Hafner, Verena V.","Simulation-Based Internal Models for Safer Robots","Frontiers in Robotics and AI","","2296-9144","10.3389/frobt.2017.00074","http://journal.frontiersin.org/article/10.3389/frobt.2017.00074/full","","2018-01-11","2023-02-14 23:57:55","2023-02-14 23:57:55","2023-02-14 23:57:55","74","","","4","","Front. Robot. AI","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48HABNYJ","journalArticle","2018","Gooch, Daniel; Barker, Matthew; Hudson, Lorraine; Kelly, Ryan; Kortuem, Gerd; Linden, Janet Van Der; Petre, Marian; Brown, Rebecca; Klis-Davies, Anna; Forbes, Hannah; Mackinnon, Jessica; Macpherson, Robbie; Walton, Clare","Amplifying Quiet Voices: Challenges and Opportunities for Participatory Design at an Urban Scale","ACM Transactions on Computer-Human Interaction","","1073-0516, 1557-7325","10.1145/3139398","https://dl.acm.org/doi/10.1145/3139398","Many Smart City projects are beginning to consider the role of citizens. However, current methods for engaging urban populations in participatory design (PD) activities are somewhat limited. In this article, we describe an approach taken to empower socially disadvantaged citizens, using a variety of both social and technological tools, in a Smart City project. Through analysing the nature of citizens’ concerns and proposed solutions, we explore the benefits of our approach, arguing that engaging citizens can uncover hyper-local concerns that provide a foundation for finding solutions to address citizen concerns. By reflecting on our approach, we identify four key challenges to utilising PD at an urban scale; balancing scale with the personal, who has control of the process, who is participating and integrating citizen-led work with local authorities. By addressing these challenges, we will be able to truly engage citizens as collaborators in co-designing their city.","2018-02-28","2023-02-14 23:57:52","2023-02-14 23:57:52","2023-02-14 23:57:52","1-34","","1","25","","ACM Trans. Comput.-Hum. Interact.","Amplifying Quiet Voices","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BW8RBPPW","journalArticle","2018","He, Yu; Chen, Shengyong","Advances in sensing and processing methods for three-dimensional robot vision","International Journal of Advanced Robotic Systems","","1729-8814, 1729-8814","10.1177/1729881418760623","http://journals.sagepub.com/doi/10.1177/1729881418760623","","2018-03","2023-02-14 23:57:50","2023-02-14 23:57:50","2023-02-14 23:57:49","172988141876062","","2","15","","International Journal of Advanced Robotic Systems","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMY6X4S9","journalArticle","2020","Zhang, Bo; Liu, Shengyuan; Dong, Hanyu; Zheng, Songsong; Zhao, Ling; Zhu, Ruiqian; Zhao, Limei; Lin, Zhenzhi; Yang, Li; Wang, Qin","Data-Driven Abnormity Assessment for Low-Voltage Power Consumption and Supplies Based on CRITIC and Improved Radar Chart Algorithms","IEEE Access","","2169-3536","10.1109/ACCESS.2020.2970098","https://ieeexplore.ieee.org/document/8972360/","","2020","2023-02-14 23:57:47","2023-02-14 23:57:47","2023-02-14 23:57:47","27139-27151","","","8","","IEEE Access","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BQDBUTIZ","journalArticle","2020","Olmo, Manuel del; Domingo, Rosario","EMG Characterization and Processing in Production Engineering","Materials","","1996-1944","10.3390/ma13245815","https://www.mdpi.com/1996-1944/13/24/5815","Electromyography (EMG) signals are biomedical signals that measure electrical currents generated during muscle contraction. These signals are strongly influenced by physiological and anatomical characteristics of the muscles and represent the neuromuscular activities of the human body. The evolution of EMG analysis and acquisition techniques makes this technology more reliable for production engineering applications, overcoming some of its inherent issues. Taking as an example, the fatigue monitoring of workers as well as enriched human–machine interaction (HMI) systems used in collaborative tasks are now possible with this technology. The main objective of this research is to evaluate the current implementation of EMG technology within production engineering, its weaknesses, opportunities, and synergies with other technologies, with the aim of developing more natural and efficient HMI systems that could improve the safety and productivity within production environments.","2020-12-20","2023-02-14 23:57:45","2023-02-14 23:57:45","2023-02-14 23:57:44","5815","","24","13","","Materials","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZHYTQGG","conferencePaper","2020","Shalan, Mohamed; Edwards, Tim","Building OpenLANE: a 130nm openroad-based tapeout-proven flow","Proceedings of the 39th International Conference on Computer-Aided Design","978-1-4503-8026-3","","10.1145/3400302.3415735","https://dl.acm.org/doi/10.1145/3400302.3415735","","2020-11-02","2023-02-14 23:57:42","2023-02-14 23:57:42","2023-02-14 23:57:41","1-6","","","","","","Building OpenLANE","","","","","ACM","Virtual Event USA","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICCAD '20: IEEE/ACM International Conference on Computer-Aided Design","","","","","","","","","","","","","","",""
"6PBNJ39A","journalArticle","2020","Vélez, Maximiliano; Toala, Efrén; Zagal, Juan Cristóbal","Koala 3D: A continuous climbing 3D printer","Robotics and Computer-Integrated Manufacturing","","07365845","10.1016/j.rcim.2020.101950","https://linkinghub.elsevier.com/retrieve/pii/S0736584519301474","","2020-08","2023-02-14 23:57:39","2023-02-14 23:57:39","2023-02-14 23:57:38","101950","","","64","","Robotics and Computer-Integrated Manufacturing","Koala 3D","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2LEBNFIL","conferencePaper","2020","Majumder, AKM Jahangir; Miller, Jared D.; Veilleux, Charles B.; Asif, Amir A.","Smart-Power: A Smart Cyber-Physical System to Detect IoT Security Threat through Behavioral Power Profiling","2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)","978-1-72817-303-0","","10.1109/COMPSAC48688.2020.0-135","https://ieeexplore.ieee.org/document/9202734/","","2020-07","2023-02-14 23:57:36","2023-02-14 23:57:36","2023-02-14 23:57:36","1041-1049","","","","","","Smart-Power","","","","","IEEE","Madrid, Spain","","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)","","","","","","","","","","","","","","",""
"PSGXJ2UD","journalArticle","2021","Barenghi, Alessandro; Breveglieri, Luca; Izzo, Niccolo; Pelosi, Gerardo","Exploring Cortex-M Microarchitectural Side Channel Information Leakage","IEEE Access","","2169-3536","10.1109/ACCESS.2021.3124761","https://ieeexplore.ieee.org/document/9598930/","","2021","2023-02-14 23:57:34","2023-02-14 23:57:34","2023-02-14 23:57:33","156507-156527","","","9","","IEEE Access","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XW6LBPIG","journalArticle","2021","Ma, Wenheng; Cheng, Qiao; Gao, Yudi; Xu, Lan; Yu, Ningmei","An Ultra-Low-Power Embedded Processor with Variable Micro-Architecture","Micromachines","","2072-666X","10.3390/mi12030292","https://www.mdpi.com/2072-666X/12/3/292","Embedded processors are widely used in various systems working on different tasks with different workloads. A more complex micro-architecture leads to better peak performance and worse power consumption. Shutting down the units designed for performance enhancement could improve energy efficiency in low-workload scenarios. In this paper, we evaluated the energy distribution in various embedded processors. According to the analysis, pipeline registers and the dynamic branch predictor, which are employed for better peak performance, have great impacts on energy efficiency. Thus, we proposed an ultra-low-power processor with variable micro-architecture. The processor is based on a 4-stage pipeline core with a Gshare branch predictor, and all units work in high-performance mode. In normal mode, the Gshare predictor is shut down and Always-Not-Taken prediction is used. In low-power mode, some of the pipeline registers are bypassed to avoid unnecessary energy dissipation and improve executing efficiency. A mode register (MR) is designed to indicate current working mode. Switching between different modes is controlled by the software. The proposed core is implemented in 40 nm technology and simulated with the traces of 17 benchmarks in Embench. The average amounts of power consumed by the respective modes are 41.7 μW, 59.7 μW and 71.1 μW. The results show that normal mode (N-mode) and low-power mode (L-mode) consume 16.08% and 41.37% less power than high-performance mode (H-mode) on average. In best case scenarios, they could save 25.36% and 49.30% more power than H-mode. Considering the execution efficiency evaluated by instructions per cycle (IPC), the proposed processor consumes 7.78% or 51.57% less energy for each instruction than the baseline core. The area of the proposed processor is only 7.19% larger than the baseline core, and only 3.08% more power is consumed in H-mode.","2021-03-10","2023-02-14 23:57:31","2023-02-14 23:57:31","2023-02-14 23:57:30","292","","3","12","","Micromachines","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P66XA2WX","journalArticle","2021","Kast, Joshua M.; Rezac, Jacob D.; Romisch, Stefania; Elsherbeni, Atef Z.; Quimby, Jeanne T.","Timing Offset and Timing Stability for a Dual-Clock Channel Sounder","IEEE Transactions on Instrumentation and Measurement","","0018-9456, 1557-9662","10.1109/TIM.2021.3082257","https://ieeexplore.ieee.org/document/9437330/","","2021","2023-02-14 23:57:28","2023-02-14 23:57:28","2023-02-14 23:57:28","1-11","","","70","","IEEE Trans. Instrum. Meas.","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXBNXFCM","journalArticle","2018","Teodoridis, Florenta","Understanding Team Knowledge Production: The Interrelated Roles of Technology and Expertise","Management Science","","0025-1909, 1526-5501","10.1287/mnsc.2017.2789","http://pubsonline.informs.org/doi/10.1287/mnsc.2017.2789","Teamwork is an increasingly important aspect of knowledge production. In particular, factors influencing team formation relative to the composition of expertise are crucial for both organizational performance and for informing policy. In this paper, I draw attention to technology access as a highly influential factor impacting expertise in team formation. I examine the hack of Microsoft Kinect as an exogenous event that suddenly reduced motion-sensing technology costs. I show that great reductions in technology costs substitute for ex ante optimal involvement of area specialists and facilitate involvement of outside-area specialists through collaboration with researchers with broader knowledge—generalists. In other words, technology costs influence the composition of expertise in teamwork, with sufficiently large reductions leading to knowledge creation that combines more broadly across knowledge areas. These findings have important implications for organizations and policy makers in crafting incentives for more diverse knowledge creation through strategic investments that lower technology costs and influence team formation.              Data are available at https://doi.org/10.1287/mnsc.2017.2789 .              This paper was accepted by Lee Fleming, entrepreneurship and innovation.","2018-09","2023-02-14 23:52:10","2023-02-15 05:16:32","2023-02-14 23:52:10","3625-3648","","8","64","","Management Science","Understanding Team Knowledge Production","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PB3YFP4D","journalArticle","2021","D’Alessandra, Federica; Sutherland, Kirsty","The Promise and Challenges of New Actors and New Technologies in International Justice","Journal of International Criminal Justice","","1478-1387, 1478-1395","10.1093/jicj/mqab034","https://academic.oup.com/jicj/article/19/1/9/6294452","Abstract              This article addresses the role of new technologies in the international justice and accountability landscape, drawing from research we conducted into new United Nations (UN) accountability mechanisms that have the explicit mandate to collect, collate, analyse and preserve evidence of international crimes according to criminal justice standards. The article is divided in four parts. First, we contextualize our research by discussing some of our findings and situating them against what we define as a ‘third wave’ of institutional developments in international justice, prompted by an ‘accountability-turn’ affecting civil society groups and UN mandates. Secondly, we discuss — using real-world examples — both the opportunities and challenges arising from the use of digital and new documentation technologies in the field. Thirdly, the article pays particular attention to the role of UN mandates affected by the ‘accountability-turn’; our research reveals such UN mandates now often sit at the heart of the ‘life cycle’ of information and evidence collected for justice and accountability purposes. In this section of the article, we also briefly discuss issues relating to third party control of information, in particular by social media companies. Finally, we discuss the need (and welcome initiative) to develop better international guidance and best practices for actors across the board in order to maximize the effective use of new technologies and digital evidence in international justice and accountability processes.","2021-09-13","2023-02-15 00:05:26","2023-02-15 05:16:31","2023-02-15 00:05:26","9-34","","1","19","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","hybrid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U9MAN22M","journalArticle","2021","","The Design, Implementation, Demonstration of the Architecture, Service Framework, and Applications for a Connected Car","KSII Transactions on Internet and Information Systems","","19767277","10.3837/tiis.2021.02.014","http://itiis.org/digital-library/24280","","2021-02-28","2023-02-14 23:46:57","2023-02-15 05:16:30","2023-02-14 23:46:56","","","2","15","","KSII TIIS","","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRQKX2GD","bookSection","2020","Gaggero, Massimo; Busonera, Giovanni; Pireddu, Luca; Zanetti, Gianluigi","TDM Edge Gateway: A Flexible Microservice-Based Edge Gateway Architecture for Heterogeneous Sensors","Euro-Par 2019: Parallel Processing Workshops","978-3-030-48339-5 978-3-030-48340-1","","","http://link.springer.com/10.1007/978-3-030-48340-1_10","","2020","2023-02-14 23:31:04","2023-02-15 05:16:29","2023-02-14 23:31:03","124-135","","","11997","","","TDM Edge Gateway","","","","","Springer International Publishing","Cham","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-030-48340-1_10","","","","closed","","Schwardmann, Ulrich; Boehme, Christian; B. Heras, Dora; Cardellini, Valeria; Jeannot, Emmanuel; Salis, Antonio; Schifanella, Claudio; Manumachu, Ravi Reddy; Schwamborn, Dieter; Ricci, Laura; Sangyoon, Oh; Gruber, Thomas; Antonelli, Laura; Scott, Stephen L.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49DGE3I8","journalArticle","2020","Awasthi, Anshul; Shukla, Akash Kumar; S.R., Murali Manohar; Dondariya, Chandrakant; Shukla, K.N.; Porwal, Deepak; Richhariya, Geetam","Review on sun tracking technology in solar PV system","Energy Reports","","23524847","10.1016/j.egyr.2020.02.004","https://linkinghub.elsevier.com/retrieve/pii/S2352484719304780","","2020-11","2023-02-15 00:01:01","2023-02-15 05:16:27","2023-02-15 00:01:01","392-405","","","6","","Energy Reports","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89FCKRZK","journalArticle","2022","Mikolajczyk, Tadeusz; Mikołajewska, Emilia; Al-Shuka, Hayder F. N.; Malinowski, Tomasz; Kłodowski, Adam; Pimenov, Danil Yurievich; Paczkowski, Tomasz; Hu, Fuwen; Giasin, Khaled; Mikołajewski, Dariusz; Macko, Marek","Recent Advances in Bipedal Walking Robots: Review of Gait, Drive, Sensors and Control Systems","Sensors","","1424-8220","10.3390/s22124440","https://www.mdpi.com/1424-8220/22/12/4440","Currently, there is an intensive development of bipedal walking robots. The most known solutions are based on the use of the principles of human gait created in nature during evolution. Modernbipedal robots are also based on the locomotion manners of birds. This review presents the current state of the art of bipedal walking robots based on natural bipedal movements (human and bird) as well as on innovative synthetic solutions. Firstly, an overview of the scientific analysis of human gait is provided as a basis for the design of bipedal robots. The full human gait cycle that consists of two main phases is analysed and the attention is paid to the problem of balance and stability, especially in the single support phase when the bipedal movement is unstable. The influences of passive or active gait on energy demand are also discussed. Most studies are explored based on the zero moment. Furthermore, a review of the knowledge on the specific locomotor characteristics of birds, whose kinematics are derived from dinosaurs and provide them with both walking and running abilities, is presented. Secondly, many types of bipedal robot solutions are reviewed, which include nature-inspired robots (human-like and birdlike robots) and innovative robots using new heuristic, synthetic ideas for locomotion. Totally 45 robotic solutions are gathered by thebibliographic search method. Atlas was mentioned as one of the most perfect human-like robots, while the birdlike robot cases were Cassie and Digit. Innovative robots are presented, such asslider robot without knees, robots with rotating feet (3 and 4 degrees of freedom), and the hybrid robot Leo, which can walk on surfaces and fly. In particular, the paper describes in detail the robots’ propulsion systems (electric, hydraulic), the structure of the lower limb (serial, parallel, mixed mechanisms), the types and structures of control and sensor systems, and the energy efficiency of the robots. Terrain roughness recognition systems using different sensor systems based on light detection and ranging or multiple cameras are introduced. A comparison of performance, control and sensor systems, drive systems, and achievements of known human-like and birdlike robots is provided. Thirdly, for the first time, the review comments on the future of bipedal robots in relation to the concepts of conventional (natural bipedal) and synthetic unconventional gait. We critically assess and compare prospective directions for further research that involve the development of navigation systems, artificial intelligence, collaboration with humans, areas for the development of bipedal robot applications in everyday life, therapy, and industry.","2022-06-12","2023-02-15 00:12:23","2023-02-15 05:16:26","2023-02-15 00:12:22","4440","","12","22","","Sensors","Recent Advances in Bipedal Walking Robots","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCEQ4N8I","journalArticle","2018","Khalil, Enan A.; Özdemir, Suat","Overview of internet of things: Concept, characteristics, challenges and opportunities","Pamukkale University Journal of Engineering Sciences","","1300-7009, 2147-5881","10.5505/pajes.2017.60343","http://pajes.pau.edu.tr/eng/jvi.asp?pdir=pajes&plng=eng&un=PAJES-60343","","2018","2023-02-15 00:02:01","2023-02-15 05:16:25","2023-02-15 00:02:01","311-326","","2","24","","Pamukkale J Eng Sci","Overview of internet of things","","","","","","","","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GR2B42T","journalArticle","2012","González, Apolinar; Aquino, Raúl; Mata, Walter; Ochoa, Alberto; Saldaña, Pedro; Edwards, Arthur","Open-WiSe: A Solar Powered Wireless Sensor Network Platform","Sensors","","1424-8220","10.3390/s120608204","http://www.mdpi.com/1424-8220/12/6/8204","","2012-06-13","2023-02-14 23:16:37","2023-02-15 05:16:24","2023-02-14 23:16:36","8204-8217","","6","12","","Sensors","Open-WiSe","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6AGBP2Y","journalArticle","2018","Sieben, Christian; Banterle, Niccolò; Douglass, Kyle M.; Gönczy, Pierre; Manley, Suliana","Multicolor single-particle reconstruction of protein complexes","Nature Methods","","1548-7091, 1548-7105","10.1038/s41592-018-0140-x","http://www.nature.com/articles/s41592-018-0140-x","","2018-10","2023-02-15 00:02:04","2023-02-15 05:16:23","2023-02-15 00:02:03","777-780","","10","15","","Nat Methods","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","green","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
